Group Name,Graph Name,Vector Name,Graph Type,Avg/Diff,Min,Max,Samples
HTTP Requests,Average Response Time (Secs),NA,times,0.000,0.000,0.217,1561864
HTTP Requests,Requests Completed,NA,cumulative,1557316.000,4548.000,1561864.000,155
HTTP Requests,Requests Successful,NA,cumulative,1557316.000,4548.000,1561864.000,155
HTTP Response Codes,100 Continue/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,101 Switching Protocols/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,200 OK/Sec,NA,rate,1004.414,0.000,1345.000,156
HTTP Response Codes,201 Created/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,202 Accepted/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,203 Non-Authoritative Information/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,204 No Content/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,205 Reset Content/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,206 Partial Content/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,300 Multiple Choices/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,301 Moved Permanently/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,302 Found/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,303 See Other/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,304 Not Modified/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,305 Use Proxy/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,306 Switch Proxy/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,307 Temporary Redirect/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,400 Bad Request/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,401 Unauthorized/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,402 Payment Required/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,403 Forbidden/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,404 Not Found/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,405 Method Not Allowed/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,406 Not Acceptable/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,407 Proxy Authentication Required/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,408 Request Timeout/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,409 Conflict/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,410 Gone/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,411 Length Required/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,412 Precondition Failed/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,413 Request Entity Too Large/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,414 Request-URI Too Long/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,415 Unsupported Media Type/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,416 Requested Range Not Satisfiable/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,417 Expectation Failed/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,500 Internal Server Error/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,501 Not Implemented/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,502 Bad Gateway/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,503 Service Unavailable/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,504 Gateway Timeout/Sec,NA,rate,0.000,0.000,0.000,156
HTTP Response Codes,505 HTTP Version Not Supported/Sec,NA,rate,0.000,0.000,0.000,156
Page Download,Page Download Started/Second,NA,rate,322.176,0.200,422.600,155
Page Download,Page Download Completed/Second,NA,rate,322.176,0.300,422.600,155
Page Download,Success Page Responses/Second,NA,rate,313.624,0.300,404.500,155
Page Download,Average Page Response Time (Secs),NA,times,0.001,0.000,0.294,500984
Page Download,Total Pages Completed,NA,cumulative,499604.000,1380.000,500984.000,155
Page Download,Total Pages Success,NA,cumulative,486375.000,1310.000,487685.000,155
Page Download,Average Java Script processing Time (Secs),NA,times,0.000,0.000,0.001,500984
Page Download,Average Page processing Time (Secs),NA,times,0.000,0.000,0.001,500984
Session,Sessions Started/Second,NA,rate,66.337,0.000,85.100,155
Session,Sessions Completed/Second,NA,rate,66.337,0.700,84.100,155
Session,Successful Sessions/Second,NA,rate,57.785,0.100,72.200,155
Session,Average Session Response Time (Secs),NA,times,3.420,0.000,26.664,103154
Session,Total Session Completed,NA,cumulative,102964.000,190.000,103154.000,155
Session,Total Session Success,NA,cumulative,89665.000,190.000,89855.000,155
Transactions,Transactions Started/Second,NA,rate,296.519,0.200,378.800,155
Transactions,Transactions Completed/Second,NA,rate,296.519,0.300,375.800,155
Transactions,Transactions Successful/Second,NA,rate,296.519,0.300,375.800,155
Transactions,Average Transaction Response Time (Secs),NA,times,0.146,0.000,4.163,461087
Transactions,Transactions Completed,NA,cumulative,459892.000,1195.000,461087.000,155
Transactions,Transactions Success,NA,cumulative,459892.000,1195.000,461087.000,155
HTTP Failures,HTTP Failures(All)/Sec,NA,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,MiscErr,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,1xx,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,2xx,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,3xx,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,4xx,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,5xx,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,PartialBody,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,T.O,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,ConFail,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,ClickAway,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,WriteFail,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,SSLWriteFail,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,SSLHshakeFail,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,IncompleteExact,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,NoRead,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,PartialHdr,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,BadBodyNoSize,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,BadBodyChunked,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,BadBodyConLen,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,Reload,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,Stopped,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,BadResponse,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,MailBoxErr,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,MailBoxStorageErr,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,AuthFail,rate,0.000,0.000,0.000,155
HTTP Failures,HTTP Failures/Sec,UseOnceDataOver,rate,0.000,0.000,0.000,155
Page Failures,Page Failures(All)/Minute,NA,rate,513.145,0.000,1086.000,155
Page Failures,Page Failures/Minute,MiscErr,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,1xx,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,2xx,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,3xx,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,4xx,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,5xx,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,PartialBody,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,T.O,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,ConFail,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,ClickAway,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,WriteFail,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,SSLWriteFail,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,SSLHshakeFail,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,IncompleteExact,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,NoRead,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,PartialHdr,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,BadBodyNoSize,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,BadBodyChunked,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,BadBodyConLen,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,Reload,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,Stopped,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,BadResponse,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,MailBoxErr,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,MailBoxStorageErr,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,AuthFail,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,UseOnceDataOver,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,UrlErr,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,CVFail,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,UnCompFail,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,SizeTooSmall,rate,0.000,0.000,0.000,155
Page Failures,Page Failures/Minute,SizeTooBig,rate,513.145,0.000,1086.000,155
Session Failures,Sessions Failures(All)/Minute,NA,rate,513.145,0.000,1032.000,155
Session Failures,Sessions Failures/Minute,MiscErr,rate,513.145,0.000,1032.000,155
Session Failures,Sessions Failures/Minute,Stopped,rate,0.000,0.000,0.000,155
Session Failures,Sessions Failures/Minute,SsErr3,rate,0.000,0.000,0.000,155
Session Failures,Sessions Failures/Minute,SsErr4,rate,0.000,0.000,0.000,155
Session Failures,Sessions Failures/Minute,SsErr5,rate,0.000,0.000,0.000,155
Session Failures,Sessions Failures/Minute,SsErr6,rate,0.000,0.000,0.000,155
Session Failures,Sessions Failures/Minute,SsErr7,rate,0.000,0.000,0.000,155
Session Failures,Sessions Failures/Minute,SsErr8,rate,0.000,0.000,0.000,155
Session Failures,Sessions Failures/Minute,SsErr9,rate,0.000,0.000,0.000,155
Session Failures,Sessions Failures/Minute,SsErr10,rate,0.000,0.000,0.000,155
Session Failures,Sessions Failures/Minute,SsErr11,rate,0.000,0.000,0.000,155
Session Failures,Sessions Failures/Minute,SsErr12,rate,0.000,0.000,0.000,155
Session Failures,Sessions Failures/Minute,SsErr13,rate,0.000,0.000,0.000,155
Session Failures,Sessions Failures/Minute,SsErr14,rate,0.000,0.000,0.000,155
Session Failures,Sessions Failures/Minute,SsErr15,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures(All)/Minute,NA,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,MiscErr,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,1xx,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,2xx,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,3xx,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,4xx,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,5xx,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,PartialBody,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,T.O,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,ConFail,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,ClickAway,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,WriteFail,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,SSLWriteFail,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,SSLHshakeFail,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,IncompleteExact,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,NoRead,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,PartialHdr,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,BadBodyNoSize,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,BadBodyChunked,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,BadBodyConLen,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,Reload,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,Stopped,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,BadResponse,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,MailBoxErr,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,MailBoxStorageErr,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,AuthFail,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,UseOnceDataOver,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,UrlErr,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,CVFail,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,UnCompFail,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,SizeTooSmall,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,SizeTooBig,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr64,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr65,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr66,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr67,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr68,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr69,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr70,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr71,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr72,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr73,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr74,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr75,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr76,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr77,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr78,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr79,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr80,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr81,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr82,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr83,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr84,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr85,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr86,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr87,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr88,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr89,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr90,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr91,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr92,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr93,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr94,rate,0.000,0.000,0.000,155
Transactions Failures,Transactions Failures/Minute,TxErr95,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Time (Sec),hpd_page1_trans1,timesStd,0.003,-0.001,0.209,11347
Transaction Stats,Transaction Time (Sec),hpd_page2_trans2,timesStd,0.001,-0.001,0.113,11347
Transaction Stats,Transaction Time (Sec),hpd_page3_trans3,timesStd,0.002,-0.001,0.114,11347
Transaction Stats,Transaction Time (Sec),hpd_page4_trans4,timesStd,0.002,-0.001,0.131,11347
Transaction Stats,Transaction Time (Sec),hpd_page5_trans5,timesStd,0.002,-0.001,0.105,11347
Transaction Stats,Transaction Time (Sec),hpd_page6_trans6,timesStd,0.003,-0.001,0.294,11347
Transaction Stats,Transaction Time (Sec),hpd_page7_trans7,timesStd,0.001,-0.001,0.088,11347
Transaction Stats,Transaction Time (Sec),hpd_ex_login,timesStd,2.504,-0.001,4.016,13299
Transaction Stats,Transaction Time (Sec),hpd_ex_findflight,timesStd,0.002,-0.001,0.203,13299
Transaction Stats,Transaction Time (Sec),hpd_ex_reservation,timesStd,2.506,-0.001,4.163,13299
Transaction Stats,Transaction Time (Sec),hpd_ex_logout,timesStd,0.001,-0.001,0.202,13299
Transaction Stats,Transaction Time (Sec),hpd_ssl_page1_trans1,timesStd,0.003,-0.001,0.204,41659
Transaction Stats,Transaction Time (Sec),hpd_ssl_page2_trans2,timesStd,0.001,-0.001,0.144,41659
Transaction Stats,Transaction Time (Sec),hpd_ssl_page3_trans3,timesStd,0.002,-0.001,0.113,41659
Transaction Stats,Transaction Time (Sec),hpd_ssl_page4_trans4,timesStd,0.002,-0.001,0.194,41659
Transaction Stats,Transaction Time (Sec),hpd_ssl_page5_trans5,timesStd,0.002,-0.001,0.152,41659
Transaction Stats,Transaction Time (Sec),hpd_ssl_page6_trans6,timesStd,0.002,-0.001,0.097,41659
Transaction Stats,Transaction Time (Sec),hpd_ssl_page7_trans7,timesStd,0.001,-0.001,0.078,41659
Transaction Stats,Transaction Time (Sec),static1K_page1_trans1,timesStd,0.001,-0.001,0.133,10171
Transaction Stats,Transaction Time (Sec),static1K_ex_page1_trans1,timesStd,0.001,-0.001,0.083,26678
Transaction Stats,Transaction Completed/Sec,hpd_page1_trans1,rate,7.297,0.000,11.000,155
Transaction Stats,Transaction Completed/Sec,hpd_page2_trans2,rate,7.297,0.000,11.700,155
Transaction Stats,Transaction Completed/Sec,hpd_page3_trans3,rate,7.297,0.000,11.000,155
Transaction Stats,Transaction Completed/Sec,hpd_page4_trans4,rate,7.297,0.000,11.200,155
Transaction Stats,Transaction Completed/Sec,hpd_page5_trans5,rate,7.297,0.000,10.800,155
Transaction Stats,Transaction Completed/Sec,hpd_page6_trans6,rate,7.297,0.000,12.200,155
Transaction Stats,Transaction Completed/Sec,hpd_page7_trans7,rate,7.297,0.000,12.900,155
Transaction Stats,Transaction Completed/Sec,hpd_ex_login,rate,8.552,0.000,18.100,155
Transaction Stats,Transaction Completed/Sec,hpd_ex_findflight,rate,8.552,0.000,18.400,155
Transaction Stats,Transaction Completed/Sec,hpd_ex_reservation,rate,8.552,0.000,17.600,155
Transaction Stats,Transaction Completed/Sec,hpd_ex_logout,rate,8.552,0.000,18.600,155
Transaction Stats,Transaction Completed/Sec,hpd_ssl_page1_trans1,rate,26.790,0.000,33.600,155
Transaction Stats,Transaction Completed/Sec,hpd_ssl_page2_trans2,rate,26.790,0.000,33.600,155
Transaction Stats,Transaction Completed/Sec,hpd_ssl_page3_trans3,rate,26.790,0.000,33.600,155
Transaction Stats,Transaction Completed/Sec,hpd_ssl_page4_trans4,rate,26.790,0.000,33.600,155
Transaction Stats,Transaction Completed/Sec,hpd_ssl_page5_trans5,rate,26.790,0.000,33.600,155
Transaction Stats,Transaction Completed/Sec,hpd_ssl_page6_trans6,rate,26.790,0.000,33.600,155
Transaction Stats,Transaction Completed/Sec,hpd_ssl_page7_trans7,rate,26.790,0.000,33.600,155
Transaction Stats,Transaction Completed/Sec,static1K_page1_trans1,rate,6.541,0.000,8.900,155
Transaction Stats,Transaction Completed/Sec,static1K_ex_page1_trans1,rate,17.156,0.000,21.700,155
Transaction Stats,Transaction Successful/Sec,hpd_page1_trans1,rate,7.297,0.000,11.000,155
Transaction Stats,Transaction Successful/Sec,hpd_page2_trans2,rate,7.297,0.000,11.700,155
Transaction Stats,Transaction Successful/Sec,hpd_page3_trans3,rate,7.297,0.000,11.000,155
Transaction Stats,Transaction Successful/Sec,hpd_page4_trans4,rate,7.297,0.000,11.200,155
Transaction Stats,Transaction Successful/Sec,hpd_page5_trans5,rate,7.297,0.000,10.800,155
Transaction Stats,Transaction Successful/Sec,hpd_page6_trans6,rate,7.297,0.000,12.200,155
Transaction Stats,Transaction Successful/Sec,hpd_page7_trans7,rate,7.297,0.000,12.900,155
Transaction Stats,Transaction Successful/Sec,hpd_ex_login,rate,8.552,0.000,18.100,155
Transaction Stats,Transaction Successful/Sec,hpd_ex_findflight,rate,8.552,0.000,18.400,155
Transaction Stats,Transaction Successful/Sec,hpd_ex_reservation,rate,8.552,0.000,17.600,155
Transaction Stats,Transaction Successful/Sec,hpd_ex_logout,rate,8.552,0.000,18.600,155
Transaction Stats,Transaction Successful/Sec,hpd_ssl_page1_trans1,rate,26.790,0.000,33.600,155
Transaction Stats,Transaction Successful/Sec,hpd_ssl_page2_trans2,rate,26.790,0.000,33.600,155
Transaction Stats,Transaction Successful/Sec,hpd_ssl_page3_trans3,rate,26.790,0.000,33.600,155
Transaction Stats,Transaction Successful/Sec,hpd_ssl_page4_trans4,rate,26.790,0.000,33.600,155
Transaction Stats,Transaction Successful/Sec,hpd_ssl_page5_trans5,rate,26.790,0.000,33.600,155
Transaction Stats,Transaction Successful/Sec,hpd_ssl_page6_trans6,rate,26.790,0.000,33.600,155
Transaction Stats,Transaction Successful/Sec,hpd_ssl_page7_trans7,rate,26.790,0.000,33.600,155
Transaction Stats,Transaction Successful/Sec,static1K_page1_trans1,rate,6.541,0.000,8.900,155
Transaction Stats,Transaction Successful/Sec,static1K_ex_page1_trans1,rate,17.156,0.000,21.700,155
Transaction Stats,Transaction Failures/Sec,hpd_page1_trans1,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_page2_trans2,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_page3_trans3,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_page4_trans4,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_page5_trans5,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_page6_trans6,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_page7_trans7,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_ex_login,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_ex_findflight,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_ex_reservation,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_ex_logout,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_ssl_page1_trans1,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_ssl_page2_trans2,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_ssl_page3_trans3,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_ssl_page4_trans4,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_ssl_page5_trans5,rate,0.000,0.000,0.000,155
Transaction Stats,Transaction Failures/Sec,hpd_ssl_page6_trans6,rate,0.000,0.000,0.000,155
